season,HT,plot,shdi,ReS,GrE,CrO,UcN,PuU,CoM,InS,Wa,prd,REI,RE,RN,RRatio,FDE,FDN,CoverageE,CoverageN,HeightE,HeightN,LeafSE,LeafSN,InDE,InDN,InNE,InNN,FlowerDE,FlowerDN,FruitLE,FruitLN,SeedE,SeedN,shapeReS,shapeGrE,shapeCrO,shapeUcN,shapePuU,shapeCoM,shapeInS,shapeWa,pdReS,pdGrE,pdCrO,pdUcN,pdPuU,pdCoM,pdInS,pdWa,areaReS,areaGrE,areaCrO,areaUcN,areaPuU,areaCoM,areaInS,areaWa,contigReS,contigGrE,contigCrO,contigUcN,contigPuU,contigCoM,contigInS,contigWa,CoverEbox,RRatiobox,HeightEbox,LeafSEbox,InDEbox,InNEbox,FlowerDEbox,FruitLEbox,SeedEbox
spring,FR,C59,1.449722379,134.5161797,6.815791325,1.306860509,27.39486442,15.02781042,18.61118431,47.92871117,5.254939654,3.114581463,0,1,5,0.166666667,0,0.113236411,40,56,0.46,0.335357143,1.25,5.835714286,8,5.314814815,100,19.11111111,4,5.464285714,3,5.592857143,12.3,0.367828571,1.447906368,1.792096603,1.592014504,1.826734603,1.529947622,1.377109457,1.603786867,6.07322175,6.229162926,0.778645366,0.389322683,2.335936097,1.557290732,3.114581463,5.45051756,0.389322683,211.3195737,50.29849702,NA,81.77040328,71.16538434,72.3376996,67.10049809,NA,3.386776388,1.472441153,NA,2.446795579,0.946174066,2.60345303,8.639644826,NA,3.757763013,-2.282230251,-0.779551594,0.231564836,1.995308734,5.567997134,1.226863446,1.235676884,1.86408624
spring,FR,C63,1.40593304,113.4356369,29.33959732,22.59218823,6.685901258,1.38211715,0,71.09038956,6.756816169,2.785707686,0,3,7,0.3,0.096778306,0.157139557,60,60,0.203818182,0.337931034,9.05878788,8.607356322,3.511363636,15.53448276,26,40.4137931,7.840909091,4.534482759,8.409090909,6.481034483,0.526018182,0.723722069,1.419740831,1.711167327,1.386742196,1.480807486,1.540514414,0,1.70301848,3.876159315,3.183665927,3.979582409,0.397958241,2.785707686,0.795916482,0,2.785707686,0.795916482,109.461764,99.57011655,NA,121.8612545,134.5353949,0,160.9415403,83.78441001,0.441241675,2.035397253,NA,62.11931746,19.38424553,0,7.346999907,1.90676714,4.179318591,-1.41371755,-1.603243156,3.240442683,1.224975323,3.722130129,1.720765967,2.685037819,-0.696883653
spring,FR,C64,1.45022351,12.76794034,101.368524,69.89026323,11.77513158,0,0,75.95457358,8.819861192,2.138455789,0,1,3,0.25,0,0.128555936,35,30,0.2,0.327272727,0.953333333,11,4,13,4,80,5,11,6,10.36363636,0.516,0.818181818,1.43452374,2.442620877,1.663363738,1.987206085,0,0,1.658393696,3.175678739,1.069227894,1.425637193,0.712818596,0.356409298,0,0,1.425637193,1.069227894,128.6248495,159.4177791,68.13070183,NA,0,0,132.4978717,95.5456394,7.747083378,1.129574991,0.151332647,NA,0,0,0.516226812,1.579835518,3.619306289,-1.669058646,-1.622459127,-0.047415786,1.348558832,1.466089226,1.397283554,2.175427059,-0.719517121
spring,FR,C65,1.459676142,14.5133155,103.2448747,67.86122842,11.85328271,0,0,73.05900197,8.886072563,2.147322224,0,1,6,0.142857143,0,0.114216787,22,141,0.2,0.864952381,0.953333333,21.34898551,4,12.47619048,4,82.91304348,5,3.797826087,6,7.347826087,0.516,5.059386957,1.504157587,2.46652278,1.651161226,2.045418298,0,0,1.663695162,3.168539806,1.43154815,1.43154815,0.715774075,0.715774075,0,0,1.43154815,1.073661112,140.6179064,158.1464046,49.00887883,141.2486859,0,0,132.2369997,93.64403696,5.173390031,1.081740333,0.043112138,44.23196446,0,0,0.536941247,1.543542954,3.139311223,-2.5328394,-1.622459127,-0.047415786,1.348558832,1.466089226,1.397283554,2.175427059,-0.719517121
spring,R,C68,1.509710797,22.34290061,104.3078747,57.4819628,16.37157563,0,0,65.21856254,7.51155344,2.195916527,0,1,2,0.333333333,0,0.131082048,10,9,0.2,0.516666667,0.953333333,4.733333332,4,6,4,23.33333333,5,9.666666667,6,11.13333333,0.516,0.1176,1.531161102,2.513547031,1.586738674,1.505589524,0,0,1.711870327,3.351621043,1.097958263,1.463944351,0.731972176,1.097958263,0,0,1.463944351,1.097958263,68.16450162,155.7085639,5.619539015,109.8452549,0,0,132.046226,123.8974737,0.280556894,1.020376714,0.06432036,86.60255561,0,0,0.748664573,1.105169945,2.329299228,-1.271585683,-1.622459127,-0.047415786,1.348558832,1.466089226,1.397283554,2.175427059,-0.719517121
spring,FR,C73,1.511045707,25.92591269,114.39335,45.24986422,23.46306676,0,0,49.67046823,6.517297438,2.262273177,1,2,3,0.4,0.117529464,0.168818448,5,34,0.475,0.320588235,5.810000002,4.748039216,12,4.642857143,24.5,5.285714286,5.75,9.214285714,7.5,13.78571429,0.273,0.394964286,1.315409826,2.017969993,1.443994219,1.437210382,0,0,1.470416531,3.921877422,1.885227647,3.016364236,1.131136588,1.885227647,0,0,2.262273177,0.754091059,75.72516311,219.5374542,90.02198027,107.6138894,0,0,149.6652523,93.98566124,1.523870876,3.965849433,1.770440053,55.95004914,0,0,58.17444596,0.376739097,1.622459127,-1.034646629,-0.747218322,2.385516498,2.365403398,3.645195186,1.500588942,2.508248572,-1.533747383
spring,W,C74,1.501712905,24.66391671,117.376118,44.68037406,25.1136475,0,0,46.23869306,6.521277357,2.267624887,0,1,5,0.166666667,0,0.276373953,4,86,0.985,0.533333333,22.5,6.397916667,4,12.25,5,60.5,16,7.758333333,20,5.754166667,0.32,0.35087,1.285888485,2.054181705,1.316301688,1.399950456,0,0,1.612498393,3.936388408,1.889687406,3.02349985,1.511749925,1.889687406,0,0,1.889687406,0.755874962,74.3670105,217.9736342,117.0190293,98.98238109,0,0,126.9012478,94.02688816,2.264700892,1.855868626,66.67778012,55.92295204,0,0,2.450256951,0.387331415,1.395947979,-2.282230251,-0.01511478,5.436243336,1.348558832,1.717643272,2.182791988,4.171088458,-1.318295897
spring,FR,C77,1.486536105,20.48898221,123.6889924,44.78276651,31.17795786,1.353172288,0,31.8748054,6.318663324,2.695569954,0,1,6,0.142857143,0,0.142771758,2,70,0.46,0.382,1.25,6.945432099,8,10.67391304,100,27.68,4,6.084,3,11.208,12.3,3.494656,1.34415725,2.107017283,1.536900247,1.36278126,1.247864564,0,1.571230272,3.893128942,3.080651376,3.080651376,1.155244266,1.92540711,0.385081422,0,1.540325688,0.770162844,83.77021454,214.9584014,75.96557575,85.80786256,NA,0,54.40701877,92.51585876,2.155608108,1.309649611,0.365040169,55.90695937,NA,0,0.614465264,0.403529833,0.695555006,-2.5328394,-0.779551594,0.231564836,1.995308734,5.567997134,1.226863446,1.235676884,1.86408624
spring,FR,C78,1.444819607,19.05295526,128.0224,47.49272919,31.94210221,1.353172288,0,22.13666847,6.605579267,2.727921689,0,1,5,0.166666667,0,0.137431485,12,58,0.2,0.45,0.953333333,10.26666667,4,14.625,4,19.25,5,7.8375,6,31.09375,0.516,1.75095,1.351796553,2.031608613,1.571218863,1.336326341,1.247864564,0,1.593705868,3.962864372,3.507327886,3.507327886,1.169109295,1.948515492,0.389703098,0,1.558812394,0.779406197,62.33931837,230.854356,82.33668945,88.66157389,NA,0,54.08689767,94.63881005,3.041284594,1.523351226,1.253751347,55.90940761,NA,0,0.505869211,0.36235576,2.51603778,-2.282230251,-1.622459127,-0.047415786,1.348558832,1.466089226,1.397283554,2.175427059,-0.719517121
spring,FR,C82,1.634701967,53.58670803,90.50153748,34.864086,22.62656026,1.722581086,0,40.32381055,9.438195802,2.766104387,1,2,9,0.181818182,0.118746019,0.156964653,6,186,0.8925,0.310135135,14.58333333,7.54978355,12,12.62987013,52.5,27.50649351,9.5,4.812987013,13.45,9.790909091,0.1839375,0.560357895,1.421963171,1.936254799,1.374384241,1.511714897,1.62668425,0,1.414221616,3.200612444,2.766104387,3.951577696,0.790315539,2.370946617,1.185473309,0,1.580631078,1.185473309,93.30245472,184.6754785,41.86283484,110.3296162,120.3984349,0,110.015513,79.63022963,6.987325805,1.310701207,0.13176585,48.99989833,14.12061371,0,0.742591155,1.631123467,1.807907781,-2.145144565,-0.113793461,4.307377594,2.365403398,4.660216283,1.850990328,3.45697042,-2.10790708
spring,FR,C84,1.442923826,11.56202503,84.04466245,74.68317053,11.09782181,0,0,91.45888879,8.529688953,2.132376076,2,3,11,0.214285714,0.16862437,0.194634824,15,192,0.75,0.666818182,14.33333333,18.50486111,13,10.75531915,48.66666667,101.5531915,6,5.7875,10.95,5.923958333,3.425958333,12.18403404,1.533626694,2.316238027,1.670555683,1.717398197,0,0,1.648033524,2.904771708,1.066188038,1.421584051,0.710792025,0.355396013,0,0,1.776980063,1.066188038,153.4800928,156.8366781,108.7597818,NA,0,0,142.898911,100.4834338,24.9799949,1.204162959,0.50680761,NA,0,0,0.87851876,1.459335181,2.745051127,-1.894593256,-0.288096274,4.265626597,2.437756884,4.5564459,1.531534265,3.109598329,1.059883955
spring,R,C86,1.422214869,10.33801919,76.61162194,78.07189022,10.56161825,0,0,98.22583566,7.962007851,2.129388811,1,3,9,0.25,0.074760825,0.217867746,31,80,0.3365625,0.567307692,2.7225,15.44942529,4,7.66,4.071428571,57.88,5.375,7.359259259,8.625,7.437037037,0.689,1.836669231,1.711034698,2.210460372,1.613291783,1.605916315,0,0,1.648433554,2.964004981,0.70979627,1.419592541,0.70979627,0.354898135,0,0,1.774490676,1.064694406,133.1557326,155.4299121,122.3258259,NA,0,0,134.3169127,113.7396774,4.590308449,1.241881876,0.707326786,NA,0,0,0.555788777,2.402233423,3.493629287,-1.669058646,-1.094922287,1.186909258,1.348558832,1.485878743,1.451063962,2.724789829,-0.390411081
spring,R,C87,1.426954331,10.51494466,78.19056415,77.45500285,10.68029218,0,0,96.77497446,8.141104183,2.129495453,2,3,4,0.428571429,0.176595524,0.163737804,52,49,0.614285714,0.553333333,15.17714286,4.147368421,24.66666667,5.657894737,38,14.84210526,17.21428571,8.021052632,13.14285714,8.126315789,6.607142857,1.235176471,1.666773547,2.226404172,1.676155895,1.624312422,0,0,1.646289491,2.894494469,0.709831818,1.419663635,0.709831818,0.354915909,0,0,1.774579544,1.064747726,131.105023,155.8670351,120.1601923,NA,0,0,136.319571,109.1490194,3.762816739,1.233885146,0.728960213,NA,0,0,0.585959137,1.607349311,4.030343725,-0.947874704,-0.48848434,4.404659213,3.008462667,4.222172561,2.226910605,3.41719604,1.50508033
spring,R,C88,1.292062387,1.000406785,64.03290864,100.3333834,8.633890455,0,0,104.1837736,7.547734517,2.099869092,0,1,6,0.142857143,0,0.215158465,5,178,0.2,1.432954545,0.953333334,28.57765152,4,18.98837209,4,205.0930233,5,7.767045455,6,3.522727273,0.516,0.179081818,2.834876874,1.917239843,1.55764236,1.464182791,0,0,1.57998328,3.529877022,0.349978182,1.399912728,0.349978182,1.049934546,0,0,1.74989091,0.699956364,0,162.5394235,NA,163.4101414,0,0,128.633095,79.04721217,NA,1.728795952,NA,5.933196886,0,0,0.453549527,2.093913595,1.622459127,-2.5328394,-1.622459127,-0.047415785,1.348558832,1.466089226,1.397283554,2.175427059,-0.719517121
spring,FR,C89,1.261543336,0,64.152668,109.072199,7.780378844,0,0,99.94805493,7.486226686,1.733465605,1,3,10,0.230769231,0.117885046,0.122517573,14,120,0.258571429,0.288555556,2.354285715,10.15246914,6.4,4.44,15,28.84,4.357142857,10.73207547,5.214285714,7.132075472,0.392285714,0.637670588,0,1.966604052,1.533079849,1.497082726,0,0,1.57546413,3.530195358,0,1.386772484,0.346693121,0.693386242,0,0,1.733465605,0.693386242,0,173.2190785,NA,133.779447,0,0,136.0695126,78.56385618,0,5.281542341,NA,4.72261772,0,0,0.427478565,2.103216267,2.674188813,-1.785038959,-1.361772092,0.989451982,1.789055683,3.023774079,1.292989021,1.973933002,-1.054280822
spring,W,C90,1.261924421,0,65.0626221,109.737569,7.718871012,0,0,98.6705011,7.480437714,1.73208161,0,1,9,0.1,0,0.180264406,20,188,0.19,0.627361111,3.333333334,14.64,5,15.40666667,35,97.25333333,8,4.886666667,17.5,5.973333333,0.1935,1.600324267,0,1.996622284,1.531370317,1.520818607,0,0,1.580772222,3.525115925,0,1.385665288,0.346416322,0.692832644,0,0,1.73208161,0.692832644,0,175.0586169,NA,136.290573,0,0,138.2360014,78.50915819,0,6.29662823,NA,6.199719708,0,0,0.423617617,2.100553991,3.041055791,-3.15269561,-1.674598005,1.478238205,1.55872615,4.112517695,1.734606061,3.924072647,-2.03100584
spring,FR,C93,1.164477639,0,38.90551233,141.9181045,6.748494522,0,0,97.9182965,7.300979571,1.707700504,1,3,8,0.272727273,0.179486919,0.149286392,10,95,0.541666667,0.409591837,5.091111112,15.176,13,11.215,105.6666667,50.82,2.75,3.26,7.116666667,4.63,0.1569875,0.5531864,0,1.539492171,1.461102556,1.391719281,0,0,1.516019465,3.511606092,0,0.683080202,0.341540101,1.366160404,0,0,1.707700504,0.683080202,0,121.5068935,NA,113.9724421,0,0,143.7036239,76.96049771,0,1.035567576,NA,1.712021446,0,0,0.704026703,2.138740622,2.329299228,-1.545688979,-0.614987805,2.154523253,2.437756884,5.647844678,0.924845278,2.428590368,-2.354680543
spring,FR,C94,1.167058404,0,31.76879485,141.5942839,9.90601713,0,0,101.1438395,7.33824608,1.713789118,1,3,5,0.375,0.08377427,0.055185527,23,127,0.237272727,0.28372093,1.844848485,3.471111111,5.527272727,4.965116279,11,7.23255814,4.590909091,10.64444444,5.5,16.51111111,0.437272727,0.349945455,0,1.526493067,1.46236212,1.335082528,0,0,1.526972087,3.51710127,0,0.685515647,0.342757824,1.371031295,0,0,2.056546942,0.685515647,0,118.3442514,NA,109.6289684,0,0,155.8476713,77.29608893,0,0.948331683,NA,0.896141128,0,0,3.471362565,2.141213257,3.185168656,-1.117237537,-1.448941907,0.678665021,1.652543608,2.643331441,1.332899291,2.04981653,-0.918944173
spring,FR,C95,1.177761943,0,29.87833356,137.0705638,11.56709038,0,0,104.5397954,7.372618103,1.721594713,0,3,6,0.333333333,0.109643187,0.145495714,16,118,0.237777778,0.608571429,2.428888889,16.40634921,5.333333333,10.9,102.4444444,47.9,3.555555556,6.380952381,3.361111111,7.023809524,0.481222222,0.304,0,1.529142863,1.471565364,1.330169389,0,0,1.573392685,3.528047796,0,0.688637885,0.344318943,1.37727577,0,0,2.065913655,0.688637885,0,116.5724354,NA,99.88083138,0,0,149.5895456,77.59392239,0,0.93071185,NA,0.807235147,0,0,1.88779575,2.142455951,2.811382666,-1.271585683,-1.446784815,1.031048524,1.619162713,5.602938913,1.134111335,1.380551997,-0.802568553
spring,FR,C96,1.175379134,0,25.24389938,136.626622,14.06467014,0,0,106.4494327,7.388537777,1.725487608,1,3,3,0.5,0.184622183,0.183343705,16,100,0.415714286,0.96744186,11.27238095,26.02713178,17.4,16.8372093,31,190.9767442,13.57142857,7.302325581,8.642857143,3.325581395,4.871285714,0.709497674,0,1.535849491,1.476204654,1.313234336,0,0,1.502024611,3.539636956,0,0.690195043,0.345097522,1.380390086,0,0,2.415682651,0.690195043,0,113.4780156,NA,97.26264375,0,0,161.9789463,77.72350883,0,0.87816859,NA,0.993996386,0,0,44.1126217,2.150826051,2.811382666,-0.759533479,-0.881620651,3.709562425,2.699323449,3.952009383,2.081354938,2.728042255,1.30754105
spring,FR,C100,1.618313717,29.10659118,0,83.6332836,40.70190281,55.18301715,0,53.11382135,5.483965873,2.245319223,1,1,10,0.090909091,0,0.176511906,6,203,0.8,0.4378,6.666666668,13.24927536,20,10.97058824,100,68.23529412,3,3.968115942,6.9,4.679710145,0.047875,3.09063942,1.195368899,0,1.493971628,1.405276328,1.244937714,0,1.39815001,6.007562325,9.355496761,0,1.122659611,3.367978834,2.245319223,0,6.361737797,0.37421987,346.4961092,0,148.3045227,98.30185469,63.28663853,0,64.00691634,NA,146.47496,0,2.583368828,0.826537068,0.307788065,0,13.19651226,NA,1.807907781,-3.328298414,-0.223392702,2.636993602,2.823203625,5.567997134,0.996806682,2.38205524,-4.551312834
spring,FR,C101,1.593586816,14.73040197,0.195016006,58.99143734,69.91884628,53.35442551,0,77.41701272,6.845459809,2.487097298,0,1,1,0.5,0,0,30,50,0.1,1,18.41666667,56,3.75,NA,50,NA,4.5,15,7,22,97,2.09,1.150044017,1.987504856,1.580565952,1.505741695,1.45844437,0,1.432511362,4.958715892,8.171891121,0.355299614,1.77649807,2.487097298,2.487097298,0,3.55299614,0.710599228,304.458223,NA,173.4459463,109.1094387,69.4107952,0,116.6306796,93.00662692,167.2966027,NA,55.92134633,1.70470103,3.611469095,0,1.12325897,0.203373038,3.459699473,-0.759533479,-2.329299228,4.894814276,1.287422792,4.59336685,1.317669824,2.403674325,2.725420122
spring,FR,C102,1.586082777,12.3771847,0.662837335,57.70339099,71.7264529,50.19473204,0,81.04452752,7.239471739,2.491558979,0,1,5,0.166666667,0,0.174448288,25,205,0.1,0.861538462,18.41666667,31.12820513,3.75,11.53125,50,68.75,4.5,7.576923077,7,28,97,21.67769231,1.152432973,1.438433062,1.609201419,1.571834007,1.455693629,0,1.448096529,7.399238678,8.18655093,0.355936997,1.779684985,2.491558979,2.847495976,0,3.915306967,0.355936997,286.2643483,NA,161.6178329,103.4267185,80.07920633,0,128.3360288,NA,167.26736,NA,29.12114659,1.296701583,4.079056808,0,4.979405001,NA,3.27124199,-2.282230251,-2.329299228,4.894814276,1.287422792,4.59336685,1.317669824,2.403674325,2.725420122
spring,FR,C113,1.821460376,36.49042542,7.556417976,32.23661617,75.36156572,26.24973333,51.67236723,8.403778804,9.503321741,3.232659868,0,2,4,0.333333333,0.14178594,0.15600989,8,28,0.156,0.253333333,5.555555557,10.51555555,4.016666667,8.733333333,28,16.66666667,4.5,12.13333333,4.5,19.93333333,0.407,0.598586667,1.591586483,2.271481252,1.689078552,1.46443346,1.52914095,1.50386886,1.312334289,3.159542094,7.677567186,1.21224745,1.21224745,6.465319736,2.424494901,2.020412417,1.21224745,1.616329934,208.6449642,17.20913636,126.0383189,170.2309547,101.7547896,112.5911661,42.06570703,129.4571939,56.00026503,0.385542983,0.955186071,26.82281381,2.637280673,0.969860134,0.50172418,1.478597299,2.101212571,-1.271585683,-1.875265603,2.306069421,1.352492222,3.81859092,1.317669824,1.76872906,-1.0079662
spring,FR,C114,1.802061292,39.77856172,8.236984038,28.73356428,76.08337822,21.81429507,52.27659122,8.403778804,8.06910384,3.28682129,0,2,1,0.666666667,0.099559163,0,29,2,0.301,0.2,5.3,8,4.32,15,18.6,35,4.8,3,5.4,6.5,0.3248,0.09976,1.564747822,1.963506406,1.727469053,1.409966254,1.444997944,1.484415011,1.312334289,3.888982009,9.038758547,2.465115967,2.054263306,6.984495241,2.465115967,2.465115967,1.232557984,1.232557984,205.1121055,89.97385897,158.7137103,175.8825701,79.55946324,129.564856,42.06570703,139.7350284,51.71215437,3.389845554,3.494718096,21.21445819,1.188955352,2.301908292,0.50172418,2.669360111,3.424630974,-0.427608607,-1.20788169,2.223782001,1.421256458,3.293233215,1.366616208,2.023619299,-1.298537181
spring,FR,C116,1.784038536,36.44375183,16.88100519,18.07136264,77.99120642,18.3188412,53.34899835,6.120391021,7.637463589,3.406966101,0,1,5,0.166666667,0,0.187366432,3,38,0.2,0.472222222,0.953333333,13.6969697,4,10.25,4,80.81818182,5,6.090909091,6,6.227272727,0.516,13.23288727,1.550651308,1.82421303,1.784724833,1.450769994,1.423626666,1.456685126,1.385785723,1.205261986,7.665673727,4.258707626,2.129353813,7.239802964,3.406966101,2.981095338,1.277612288,11.49851059,137.3608487,98.92617979,82.27767473,164.8582688,109.1127878,140.4235906,41.71664953,554.7536926,44.09076183,1.665765165,1.003400556,3.664832022,2.478601084,2.106037025,0.511846564,178.0505713,1.104669194,-2.282230251,-1.622459127,-0.047415786,1.348558832,1.466089226,1.397283554,2.175427059,-0.719517121
spring,FR,C118,1.561928659,27.28270308,37.22888121,10.9863841,110.1087868,8.798876167,28.83197681,0,10.39590892,2.996145453,1,3,3,0.5,0.087798563,0.060085072,22,86,0.247833333,0.225,5.191111111,1.331884058,5.145833333,3.913043478,16.41666667,6.152173913,6.25,1.956521739,7.25,5.010869565,0.48875,2.487027826,1.504660189,2.116384732,1.715005993,1.501763436,1.394033385,1.630543687,0,1.348006159,4.28020779,4.708228569,1.712083116,4.708228569,2.568124674,2.568124674,0,28.24937141,102.1727445,169.6889448,101.7854658,166.5562773,81.81360935,152.1323088,0,550.9480752,0.722449366,6.359704044,0.950789767,2.325099447,2.579721919,2.389721355,0,148.9174979,3.139311223,-0.759533479,-1.404774315,2.18791195,1.585667571,3.136257413,1.560994241,2.456673788,-0.783968361
spring,FR,C119,1.515500997,25.92410363,39.44678124,9.005108307,115.1828211,7.16023518,28.13259659,0,10.4523514,2.974875087,0,2,7,0.222222222,0.052917167,0.165007684,40,179,0.872857143,0.338953488,19.42190476,8.378100775,4,11.73529412,4.857142857,27.74117647,14.42857143,6.348837209,18,9.012790698,0.348,0.210105349,1.509999138,2.039508316,1.725400489,1.551158586,1.36011183,1.546954065,0,1.348574637,4.249821553,5.524768019,1.699928621,5.099785864,2.549892932,2.124910777,0,28.04882225,105.9052456,177.6901089,120.4376024,187.8142876,72.28298719,139.6574517,0,531.402116,0.670183129,4.551870329,0.968287565,31.65125778,1.705467059,2.415126671,0,149.7583773,3.757763013,-1.840566946,-0.136075875,5.035031039,1.348558832,1.684710715,2.119443685,3.975610178,-1.207930505
spring,FR,C122,1.488626484,22.61498231,45.20934141,7.284698086,118.4807263,8.22866239,26.93753561,0,10.13576697,2.930197917,0,1,5,0.166666667,0,0.106526268,40,120,0.1,0.788235294,18.41666667,24.82952381,3.75,13.6,50,47.46666667,4.5,13.57142857,7,11.92142857,97,0.9634375,1.511875563,1.956779406,1.683065691,1.519307078,1.468061209,1.52480975,0,1.398715416,4.185997024,5.441796131,1.67439881,4.185997024,2.511598214,2.092998512,0,28.04618006,115.0554818,158.0679169,138.2448775,175.749095,75.28471064,142.6649066,0,463.6740117,0.944352741,2.63964877,2.379389897,2.663238831,1.721362216,2.417537979,0,148.8692147,3.757763013,-2.282230251,-2.329299228,4.894814276,1.287422792,4.59336685,1.317669824,2.403674325,2.725420122
spring,FR,C123,1.445866695,19.60363126,46.98040514,5.951425391,124.4368552,9.576045706,23.9782853,0,9.951605287,2.910866119,0,2,4,0.333333333,0.027959179,0.124355404,44,74,0.134666667,0.24,0.996888889,6.406666667,4.373333333,6.5,20.8,49.3,2.2,3.32,2.033333333,6.075,0.338666667,4.676378947,1.571727676,1.873565329,1.657740852,1.540867937,1.394628068,1.471833242,0,1.389842748,3.742542153,6.237570256,2.495028102,4.15838017,2.079190085,2.079190085,0,27.86114714,120.9143868,163.3212658,102.3388702,188.6050868,79.17631126,144.3501734,0,472.7481201,2.741620819,5.245593226,2.338530806,2.474704504,1.056663699,2.460671567,0,150.5357222,3.856701865,-1.271585683,-2.025186866,-0.003114359,1.432826153,3.435110516,0.735063046,0.765286678,-1.243446944
spring,W,C127,1.559958786,31.10595751,54.02666993,12.24982731,102.9369737,13.08416295,5.790057786,4.29216119,6.756454359,3.474600985,0,1,9,0.1,0,0.19940619,27,170,0.208,0.787894737,14.66666667,16.35084746,3.25,13.40677966,40,109.3050847,9.5,7.008474576,10,7.23220339,0.569,1.429400714,1.365109341,1.611781666,1.562509855,1.680699663,1.51378821,1.390693554,1.826750038,2.566468366,4.343251232,10.85812808,2.605950739,6.514876848,2.171625616,0.868650246,0.434325123,1.737300493,77.74732712,161.5498717,34.73883782,150.8263125,156.1781432,13.70646276,NA,149.5402495,8.163730268,21.39346369,0.684498111,1.848639345,56.30319227,0.257360113,NA,0.813089143,3.350751204,-3.15269561,-1.582609889,4.32118796,1.151301991,4.290932367,1.850990328,2.961000464,-0.605554487
spring,FR,C130,1.412689861,13.72601526,118.5643046,10.7446945,68.37536153,8.994977606,3.175613147,0,25.57567986,2.809477531,0,1,11,0.083333333,0,0.173553503,40,90,0.13,0.549722222,1,10.65441441,4.4,9.278571429,22,31.68571429,2,8.705405405,1.75,6.794594595,0.326,1.400177778,1.385343201,1.7285302,1.559979007,1.466679603,1.420519335,1.34826193,0,1.215871565,1.605415732,10.43520226,2.809477531,4.01353933,1.605415732,0.401353933,0,13.64603372,74.05910497,275.7901018,49.84556222,128.8803909,79.10819249,NA,0,376.7130212,0.571558841,20.8968546,0.996633742,1.467087815,1.37501794,NA,0,139.8941634,3.757763013,-3.492455615,-2.061175599,0,1.438556094,3.506774527,0.651650021,0.593825495,-1.293654481
spring,FR,C131,1.51630156,29.92102723,50.79606154,12.22522418,111.2550034,11.82976501,4.738635682,4.319296998,7.144677317,3.444865277,0,1,6,0.142857143,0,0.112076647,10,256,0.208,0.854545455,14.66666667,26.72727273,3.25,13.17241379,40,83.03448276,9.5,5.090909091,10,5.621212121,0.569,0.381460606,1.3918823,1.730223824,1.564559543,1.580390266,1.5584528,1.498197717,2.375382843,2.555757777,3.875473437,10.76520399,2.583648958,6.028514235,1.722432639,0.861216319,1.722432639,1.722432639,70.2516911,177.6092329,34.49940124,140.8656288,153.319419,39.790616,198.3249964,152.2744237,0.618475866,21.84723117,0.680652119,35.04483265,47.68877348,0.902294751,59.66816778,0.704750733,2.329299228,-2.5328394,-1.582609889,4.32118796,1.151301991,4.290932367,1.850990328,2.961000464,-0.605554487
spring,FR,C134,1.439659455,28.68689069,47.10378261,11.21541031,119.7108829,11.661523,1.735244463,4.29216119,7.23983355,3.45354954,0,1,4,0.2,0,0.095890634,100,72,0.208,0.852173913,14.66666667,24.86666667,3.25,13.10526316,40,76.42105263,9.5,4.956521739,10,5.782608696,0.569,0.775217391,1.450148634,1.649250838,1.584040663,1.634325612,1.442038302,1.635978787,1.826750038,2.622434124,4.316936925,8.633873851,2.590162155,5.18032431,1.295081078,0.863387385,0.431693693,1.72677477,79.006763,162.8184987,29.44226127,120.3967813,129.164723,44.64385599,NA,169.4104215,1.493751736,24.15329463,0.583610921,2.323495165,3.720010649,0.193177704,NA,8.184562481,4.712854805,-1.998500785,-1.582609889,4.32118796,1.151301991,4.290932367,1.850990328,2.961000464,-0.605554487
spring,FR,C135,1.363161864,18.51204816,47.32267813,12.68798016,130.756604,13.36167181,0,5.158697989,7.515895169,2.974728718,1,3,4,0.428571429,0.096033247,0.136887924,46,75,0.463,0.258723404,2.162,6.919148936,8.8,10.72340426,84.9,23.57446809,4.35,4.404255319,3.9,7.617021277,9.8946,0.129259574,1.598608241,1.630748161,1.548027373,1.402887316,1.476114808,0,2.238729029,2.980776459,3.399689964,8.924186155,2.974728718,8.499224909,1.699844982,0,2.549767473,1.274883736,75.32835275,172.8507079,40.30513291,175.0886201,131.8497498,0,197.0870281,145.1786785,4.843330213,23.5114463,0.609339276,72.63410854,3.61282289,0,49.86528916,0.472937124,3.902878262,-0.947874704,-0.773000567,0.878001875,2.082845017,5.332926855,1.291729996,1.575395328,1.744668266
spring,FR,C136,1.408337998,15.91279957,113.2008217,14.05671031,74.48923995,7.805705598,3.175613147,0,16.58540579,2.854506271,0,1,5,0.166666667,0,0.084593097,135,84,0.89,0.9,14,22.59644444,14,12.75,800,86.37037037,7,4.233333333,3.5,4.183333333,1.153,0.645,1.454858278,1.683558671,1.593063612,1.400561208,1.468749843,1.34826193,0,2.183582447,2.854506271,11.41802508,3.262292881,4.077866102,2.446719661,0.40778661,0,3.262292881,112.2069542,262.0973481,69.5933319,129.4270759,142.1635072,NA,0,119.4722121,1.501893511,23.00495222,4.89127698,1.116529046,90.5319642,NA,0,2.096375648,5.0275749,-2.282230251,-0.116601743,4.209192626,2.504539536,8.838172022,1.641654452,1.433005142,0.13986348
