season,HT,plot,shdi,ReS,GrE,CrO,UcN,PuU,CoM,InS,Wa,prd,REI,RE,RN,RRatio,FDE,FDN,CoverageE,CoverageN,HeightE,HeightN,LeafSE,LeafSN,InDE,InDN,InNE,InNN,FlowerDE,FlowerDN,FruitLE,FruitLN,SeedE,SeedN,shapeReS,shapeGrE,shapeCrO,shapeUcN,shapePuU,shapeCoM,shapeInS,shapeWa,pdReS,pdGrE,pdCrO,pdUcN,pdPuU,pdCoM,pdInS,pdWa,areaReS,areaGrE,areaCrO,areaUcN,areaPuU,areaCoM,areaInS,areaWa,contigReS,contigGrE,contigCrO,contigUcN,contigPuU,contigCoM,contigInS,contigWa,CoverNbox,RNbox,HeightNbox,LeafSNbox,InDNbox,InNNbox,FlowerDNbox,FruitLNbox,SeedNbox
spring,FR,C118,1.561928659,27.28270308,37.22888121,10.9863841,110.1087868,8.798876167,28.83197681,0,10.39590892,2.996145453,1,3,3,0.5,0.087798563,0.060085072,22,86,0.247833333,0.225,5.191111111,1.331884058,5.145833333,3.913043478,16.41666667,6.152173913,6.25,1.956521739,7.25,5.010869565,0.48875,2.487027826,1.504660189,2.116384732,1.715005993,1.501763436,1.394033385,1.630543687,0,1.348006159,4.28020779,4.708228569,1.712083116,4.708228569,2.568124674,2.568124674,0,28.24937141,102.1727445,169.6889448,101.7854658,166.5562773,81.81360935,152.1323088,0,550.9480752,0.722449366,6.359704044,0.950789767,2.325099447,2.579721919,2.389721355,0,148.9174979,15.58998171,1.34757555,-1.346201293,0.281722353,1.524677176,1.736728915,0.694204085,1.476838935,0.863049956
spring,FR,C119,1.515500997,25.92410363,39.44678124,9.005108307,115.1828211,7.16023518,28.13259659,0,10.4523514,2.974875087,0,2,7,0.222222222,0.052917167,0.165007684,40,179,0.872857143,0.338953488,19.42190476,8.378100775,4,11.73529412,4.857142857,27.74117647,14.42857143,6.348837209,18,9.012790698,0.348,0.210105349,1.509999138,2.039508316,1.725400489,1.551158586,1.36011183,1.546954065,0,1.348574637,4.249821553,5.524768019,1.699928621,5.099785864,2.549892932,2.124910777,0,28.04882225,105.9052456,177.6901089,120.4376024,187.8142876,72.28298719,139.6574517,0,531.402116,0.670183129,4.551870329,0.968287565,31.65125778,1.705467059,2.415126671,0,149.7583773,23.04294796,2.818932088,-1.003942719,1.87617725,3.018278044,3.061546668,2.030105034,1.952970728,-1.715746603
spring,FR,C120,1.533099825,25.75115808,41.70990762,9.666136588,112.806448,7.395412182,28.13259659,0,10.61154814,2.965181896,0,1,4,0.2,0,0.145496059,0,280,0,0.635714286,0,31.76190476,0,8.694444444,0,63.33333333,0,6.678571429,0,10.42857143,0,39.70285714,1.516939653,2.073722959,1.791932178,1.560265927,1.397065899,1.546954065,0,1.34767694,4.235974137,5.083168965,1.694389655,5.506766378,2.965181896,2.117987069,0,27.9574293,103.7444886,161.3603332,119.6623689,196.5552573,89.51598206,139.6574517,0,533.218114,0.67043904,2.883228356,1.922477424,45.82849825,26.24820603,2.415126671,0,149.7378304,29.06211721,1.797727874,-0.438939965,2.83045426,2.584026775,3.746444507,2.091170841,2.066616643,2.975858463
spring,FR,C121,1.495947063,24.54053924,41.53044948,8.016641278,117.4929829,7.166024153,27.87390188,0,10.23562674,2.955380106,0,0,4,0,0,0.150307535,0,243,0,0.715,0,19.705,0,12.29411765,0,75.29411765,0,3.61,0,4.35,0,0.9575,1.504402948,2.014007253,1.663424067,1.508240804,1.437167882,1.542979367,0,1.353388935,4.22197158,5.066365896,1.688788632,4.22197158,2.955380106,2.11098579,0,27.86501243,111.5323257,160.2539313,129.179993,172.6277956,78.88715204,141.1916258,0,525.9571642,0.678461412,1.878665581,1.350086203,2.448197307,2.165020506,2.414241278,0,149.7336354,27.01377118,1.797727874,-0.327716697,2.506003756,3.08752109,3.886423574,1.369744888,1.35745527,-0.043542922
spring,FR,C122,1.488626484,22.61498231,45.20934141,7.284698086,118.4807263,8.22866239,26.93753561,0,10.13576697,2.930197917,0,1,5,0.166666667,0,0.106526268,40,120,0.1,0.788235294,18.41666667,24.82952381,3.75,13.6,50,47.46666667,4.5,13.57142857,7,11.92142857,97,0.9634375,1.511875563,1.956779406,1.683065691,1.519307078,1.468061209,1.52480975,0,1.398715416,4.185997024,5.441796131,1.67439881,4.185997024,2.511598214,2.092998512,0,28.04618006,115.0554818,158.0679169,138.2448775,175.749095,75.28471064,142.6649066,0,463.6740117,0.944352741,2.63964877,2.379389897,2.663238831,1.721362216,2.417537979,0,148.8692147,18.65461369,2.180452588,-0.234038587,2.665428533,3.239563641,3.510383364,2.979637291,2.169234121,-0.037331028
spring,FR,C123,1.445866695,19.60363126,46.98040514,5.951425391,124.4368552,9.576045706,23.9782853,0,9.951605287,2.910866119,0,2,4,0.333333333,0.027959179,0.124355404,44,74,0.134666667,0.24,0.996888889,6.406666667,4.373333333,6.5,20.8,49.3,2.2,3.32,2.033333333,6.075,0.338666667,4.676378947,1.571727676,1.873565329,1.657740852,1.540867937,1.394628068,1.471833242,0,1.389842748,3.742542153,6.237570256,2.495028102,4.15838017,2.079190085,2.079190085,0,27.86114714,120.9143868,163.3212658,102.3388702,188.6050868,79.17631126,144.3501734,0,472.7481201,2.741620819,5.245593226,2.338530806,2.474704504,1.056663699,2.460671567,0,150.5357222,14.36000482,1.797727874,-1.293588901,1.664914053,2.182302042,3.541598612,1.274928809,1.636431324,1.408176865
spring,FR,C124,1.44971578,17.23087621,49.76562446,8.170049045,124.8518522,9.864770702,21.25746829,0,10.44366794,2.897539179,0,0,5,0,0,0.162332424,0,285,0,0.51875,0,12.30333333,0,9.716666667,0,42.66666667,0,6.5,0,7.5,0,11.426,1.529706795,1.773232722,1.81338545,1.571397328,1.407342589,1.425448541,0,1.392223919,4.139341685,6.622946696,3.725407516,3.725407516,2.069670842,2.069670842,0,28.56145763,142.5634472,160.7668181,83.36871033,182.9633156,86.62104853,145.6872441,0,455.988178,35.28411596,14.87722023,25.43407099,2.527266659,1.355417868,2.590938467,0,146.6765591,29.32784984,2.180452588,-0.627081833,2.167155877,2.742548443,3.422250995,2.0584458,1.807233811,2.112172236
spring,FR,C125,1.303263322,4.859842291,88.97903776,14.84473417,116.1358307,7.098727349,6.258240925,0,11.45311999,2.804155386,0,0,4,0,0,0.149761425,0,181,0,0.725,0,29.01282051,0,11.7,0,71.33333333,0,8.423076923,0,12.15384615,0,4.008076923,1.647810219,1.723631259,1.585688108,1.555327462,1.470613348,1.442141907,0,1.328035926,1.602374506,7.611278905,4.005936266,2.804155386,1.20178088,1.20178088,0,28.04155386,88.23971088,190.6284205,133.8411457,145.1216121,87.49686402,81.75229684,0,439.582895,2.83096947,1.672820698,25.55409186,0.597152279,0.878108848,4.703864867,0,145.9250033,23.17731417,1.797727874,-0.31445193,2.770347425,3.013812476,3.842827201,2.375053259,2.18391946,1.278830241
spring,W,C127,1.559958786,31.10595751,54.02666993,12.24982731,102.9369737,13.08416295,5.790057786,4.29216119,6.756454359,3.474600985,0,1,9,0.1,0,0.19940619,27,170,0.208,0.787894737,14.66666667,16.35084746,3.25,13.40677966,40,109.3050847,9.5,7.008474576,10,7.23220339,0.569,1.429400714,1.365109341,1.611781666,1.562509855,1.680699663,1.51378821,1.390693554,1.826750038,2.566468366,4.343251232,10.85812808,2.605950739,6.514876848,2.171625616,0.868650246,0.434325123,1.737300493,77.74732712,161.5498717,34.73883782,150.8263125,156.1781432,13.70646276,NA,149.5402495,8.163730268,21.39346369,0.684498111,1.848639345,56.30319227,0.257360113,NA,0.813089143,22.42841251,3.348896652,-0.234456558,2.374051543,3.217862297,4.183951888,2.149610359,1.778044272,0.349705665
spring,R,C129,1.54464217,30.72677982,53.01685606,12.25814896,105.8325453,12.52335626,5.452488336,4.29216119,6.866806644,3.463666146,1,1,5,0.166666667,0,0.263597932,20,190,0.1,0.983333333,3.375,16.85069444,1.1,19.52,32,215.2,5,7.173076923,NA,2.942307692,0.29,0.192315385,1.376890579,1.617356566,1.563549566,1.727885438,1.752234135,1.431299765,1.826750038,2.566403331,3.896624414,10.82395671,2.59774961,6.494374024,1.298874805,0.865916537,0.432958268,1.731833073,66.53904525,166.6579112,34.82055853,150.6392299,116.5210799,23.31059382,NA,150.3505513,0.610745348,21.46682165,0.683698517,5.034912099,4.408027809,0.434150682,NA,0.783257483,23.77261618,2.180452588,-0.016787361,2.395546292,3.804414549,4.710690141,2.177847994,1.017599159,-1.82300291
spring,FR,C130,1.412689861,13.72601526,118.5643046,10.7446945,68.37536153,8.994977606,3.175613147,0,25.57567986,2.809477531,0,1,11,0.083333333,0,0.173553503,40,90,0.13,0.549722222,1,10.65441441,4.4,9.278571429,22,31.68571429,2,8.705405405,1.75,6.794594595,0.326,1.400177778,1.385343201,1.7285302,1.559979007,1.466679603,1.420519335,1.34826193,0,1.215871565,1.605415732,10.43520226,2.809477531,4.01353933,1.605415732,0.401353933,0,13.64603372,74.05910497,275.7901018,49.84556222,128.8803909,79.10819249,NA,0,376.7130212,0.571558841,20.8968546,0.996633742,1.467087815,1.37501794,NA,0,139.8941634,15.97988649,3.807875556,-0.573966599,2.059756752,2.676413396,3.173770019,2.415919842,1.727662849,0.329891881
spring,FR,C131,1.51630156,29.92102723,50.79606154,12.22522418,111.2550034,11.82976501,4.738635682,4.319296998,7.144677317,3.444865277,0,1,6,0.142857143,0,0.112076647,10,256,0.208,0.854545455,14.66666667,26.72727273,3.25,13.17241379,40,83.03448276,9.5,5.090909091,10,5.621212121,0.569,0.381460606,1.3918823,1.730223824,1.564559543,1.580390266,1.5584528,1.498197717,2.375382843,2.555757777,3.875473437,10.76520399,2.583648958,6.028514235,1.722432639,0.861216319,1.722432639,1.722432639,70.2516911,177.6092329,34.49940124,140.8656288,153.319419,39.790616,198.3249964,152.2744237,0.618475866,21.84723117,0.680652119,35.04483265,47.68877348,0.902294751,59.66816778,0.704750733,27.7508357,2.51680752,-0.155468689,2.71530149,3.191184305,3.965069887,1.767373388,1.572498877,-1.021688181
spring,FR,C134,1.439659455,28.68689069,47.10378261,11.21541031,119.7108829,11.661523,1.735244463,4.29216119,7.23983355,3.45354954,0,1,4,0.2,0,0.095890634,100,72,0.208,0.852173913,14.66666667,24.86666667,3.25,13.10526316,40,76.42105263,9.5,4.956521739,10,5.782608696,0.569,0.775217391,1.450148634,1.649250838,1.584040663,1.634325612,1.442038302,1.635978787,1.826750038,2.622434124,4.316936925,8.633873851,2.590162155,5.18032431,1.295081078,0.863387385,0.431693693,1.72677477,79.006763,162.8184987,29.44226127,120.3967813,129.164723,44.64385599,NA,169.4104215,1.493751736,24.15329463,0.583610921,2.323495165,3.720010649,0.193177704,NA,8.184562481,14.14516596,1.797727874,-0.158186738,2.666445126,3.183467048,3.898388458,1.735935163,1.595873555,-0.258541332
spring,FR,C135,1.363161864,18.51204816,47.32267813,12.68798016,130.756604,13.36167181,0,5.158697989,7.515895169,2.974728718,1,3,4,0.428571429,0.096033247,0.136887924,46,75,0.463,0.258723404,2.162,6.919148936,8.8,10.72340426,84.9,23.57446809,4.35,4.404255319,3.9,7.617021277,9.8946,0.129259574,1.598608241,1.630748161,1.548027373,1.402887316,1.476114808,0,2.238729029,2.980776459,3.399689964,8.924186155,2.974728718,8.499224909,1.699844982,0,2.549767473,1.274883736,75.32835275,172.8507079,40.30513291,175.0886201,131.8497498,0,197.0870281,145.1786785,4.843330213,23.5114463,0.609339276,72.63410854,3.61282289,0,49.86528916,0.472937124,14.46629211,1.797727874,-1.231748185,1.726209715,2.885519436,2.923144618,1.598110677,1.819627791,-2.318962707
spring,FR,C136,1.408337998,15.91279957,113.2008217,14.05671031,74.48923995,7.805705598,3.175613147,0,16.58540579,2.854506271,0,1,5,0.166666667,0,0.084593097,135,84,0.89,0.9,14,22.59644444,14,12.75,800,86.37037037,7,4.233333333,3.5,4.183333333,1.153,0.645,1.454858278,1.683558671,1.593063612,1.400561208,1.468749843,1.34826193,0,2.183582447,2.854506271,11.41802508,3.262292881,4.077866102,2.446719661,0.40778661,0,3.262292881,112.2069542,262.0973481,69.5933319,129.4270759,142.1635072,NA,0,119.4722121,1.501893511,23.00495222,4.89127698,1.116529046,90.5319642,NA,0,2.096375648,15.39149105,2.180452588,-0.104587264,2.600966943,3.142077053,3.996618567,1.552294364,1.324149846,-0.450247213
spring,W,C137,1.342150157,17.21966008,44.20206022,12.45569764,135.7694922,13.96155407,0,5.411603719,7.65663956,2.957620998,1,3,7,0.3,0.14457993,0.198015139,37,185,0.507428571,1.776190476,16.33333333,59.42857143,5.857142857,22.66666667,30.71428571,276.5555556,10.92857143,10.225,12.71428571,4.55,0.420857143,0.417810526,1.575597819,1.627210805,1.562751538,1.641536696,1.411126827,0,2.423213497,2.947414413,2.957620998,8.872862995,2.957620998,5.492724711,1.267551856,0,2.112586427,1.267551856,55.73093087,184.8394575,47.29162577,128.0685862,95.53608977,0,167.926885,145.6807458,0.851505938,23.49837064,1.477408848,1.651627375,0.937175076,0,39.6131133,0.422502594,23.44374977,2.818932088,0.598204031,3.228996577,4.04774285,4.901254101,2.617297162,1.395600128,-0.920064381
spring,W,C138,1.329378228,17.47292762,41.64767617,12.20858088,138.5377065,14.22531413,0,5.326939998,7.658086803,2.952624315,0,1,6,0.142857143,0,0.180590181,20,165,0.208,1.324528302,14.66666666,54.49685535,3.25,17.63829787,40,190.7446809,9.5,6.990384615,10,5.096153846,0.569,0.381246154,1.568662073,1.62611025,1.565197732,1.645664509,1.42038535,0,2.450433298,2.920252396,2.952624315,8.857872946,2.952624315,5.483445157,1.265410421,0,2.109017368,1.265410421,53.69346531,195.151336,59.34412907,126.2035849,91.49882513,0,171.0565321,146.9886799,0.62810528,23.60751144,6.439226764,4.173667833,0.786088714,0,39.52859015,0.470485148,22.0796779,2.51680752,0.28665913,3.175655859,3.642660042,4.618192432,2.146470707,1.490960816,-1.022319492
spring,FR,C139,1.31699294,17.6570893,40.15375949,11.84279019,140.5034244,14.38089276,0,5.241552656,7.479714092,2.950359491,2,4,3,0.571428571,0.101891321,0.144755156,24,24,0.3216,0.466666667,5.838666667,8.940740741,6.25,7.111111111,21.3,26.55555556,7.2,8.444444444,6.81,13.33333333,0.4311875,1.055555556,1.56015889,1.570880764,1.637653263,1.665941556,1.421826517,0,2.450893266,2.931095494,2.950359491,9.2725584,2.528879564,5.479239054,1.264439782,0,2.107399636,1.264439782,55.31951764,207.0263755,49.00247881,124.6138077,89.21102778,0,174.4010803,153.0361921,0.679154636,30.27256744,0.848146968,3.297984193,0.719418098,0,39.04636544,2.065900913,7.494343048,1.34757555,-0.722888399,1.926344991,2.304409018,3.024513636,2.378188964,2.253933115,0.053892205
spring,W,C140,1.301893959,17.42661584,38.99885951,11.37822516,142.5885399,14.54298399,0,5.208627875,7.275652817,2.9483677,0,0,8,0,0,0.213472935,0,156,0,1.439473684,0,27.62280702,0,19.72972973,0,198.9459459,0,7.986842105,0,6.552631579,0,0.44506,1.568333178,1.593722971,1.66747742,1.707173011,1.428207633,0,2.348240696,2.915558225,2.9483677,9.266298485,2.527172314,5.475540014,1.263586157,0,2.105976929,1.263586157,59.56964707,212.0536095,57.95178217,123.1093882,86.90139154,0,175.7391014,160.234914,0.930189004,23.17464633,1.134289754,3.136447813,0.67292074,0,37.38627095,6.82226318,21.43781766,3.09454467,0.37372636,2.737476216,3.821621566,4.650535068,2.309417725,1.69823463,-0.850172926
spring,FR,C141,1.490790326,19.4943644,96.04664938,16.25832886,80.50760034,16.10130298,3.175613147,0.16860382,9.879966754,3.310813872,0,0,8,0,0,0.141968369,0,125,0,0.683265306,0,21.01266667,0,9.071428571,0,45.81632653,0,11.71,0,9.22,0,5.253571429,1.355986362,1.690754597,1.563651152,1.466665602,1.494008246,1.34826193,2.393658534,2.172985082,2.896962138,10.34629335,2.483110404,5.380072541,1.241555202,0.413851734,0.413851734,2.896962138,85.08613796,198.0588652,79.55990044,136.8126647,67.68444085,NA,NA,129.8585298,0.732343684,21.41269379,0.852399944,1.039554338,0.586977992,NA,NA,1.16582139,19.06497185,3.09454467,-0.370895711,2.550761807,2.644225312,3.481181462,2.789562528,1.970795643,1.504221937
spring,FR,C142,1.268621939,18.42412814,35.97412145,9.90131359,146.8007409,14.63307487,0,4.87322929,6.934827069,2.9468543,0,1,6,0.142857143,0,0.155594552,4,151,0.208,0.905128205,14.66666667,79.58547008,3.25,12.75,40,65.375,9.5,6.242857143,10,9.028571429,0.569,0.420571429,1.600554137,1.599273875,1.698121538,1.647026387,1.439690394,0,2.52589992,2.757838032,2.9468543,9.682521272,2.525875114,5.051750229,1.683916743,0,1.683916743,1.262937557,71.94084329,229.9302878,81.46756104,110.2928197,114.5187935,0,168.5796457,173.1201919,1.661821331,32.84393333,4.811805906,0.734010921,9.183362292,0,40.1998775,85.80334759,21.07288828,2.51680752,-0.098986398,3.404788635,3.142077053,3.772208819,2.00987092,1.954344174,-0.912753804
spring,FR,C143,1.262202065,18.493234,35.43321435,9.650940536,147.725891,14.66201973,0,4.830897429,6.936274312,2.944486279,0,1,5,0.166666667,0,0.131322405,30,50,0.208,0.829166667,14.66666667,64.05384615,3.25,14.75,40,93.83333333,9.5,3.833333333,10,4.125,0.569,6.585833333,1.596896813,1.579967362,1.735669815,1.591665177,1.474747895,0,2.127224473,6.024203961,2.944486279,8.833458837,2.523845382,5.468331661,1.682563588,0,2.103204485,0.420640897,74.78102061,220.0722558,85.07104822,117.4532197,114.0652124,0,192.9769319,NA,2.188389739,24.21442781,8.006680201,30.05514703,6.905705529,0,71.62825437,NA,11.53940343,2.180452588,-0.18489885,3.27469852,3.363615328,4.062795754,1.438199276,1.312143579,1.686948778
spring,FR,C144,1.265279106,19.90103971,34.27397263,9.449773746,147.3980905,14.81832198,0,4.691238471,6.934103448,2.947783712,0,1,4,0.2,0,0.167023068,3,74,0.208,0.159375,14.66666667,1.461333333,3.25,4.12244898,40,32.12244898,9.5,5.98,10,6.97,0.569,1.657142857,1.495222879,1.597892362,1.586701594,1.615589225,1.439432673,0,2.300734425,6.012623901,3.368895671,8.843351135,1.684447835,5.474455465,1.684447835,0,1.263335876,0.421111959,92.73036384,223.1362387,37.71933761,115.8631922,111.6622716,0,151.1960619,NA,40.49271036,24.03269499,0.898267175,20.3954205,2.835270991,0,14.03787636,NA,14.36000482,1.797727874,-1.6194025,0.370844449,1.589797835,3.185282964,1.958318557,1.748277994,0.490092329
spring,FR,C145,1.251403628,20.85006936,31.92545891,9.019218927,149.8439313,15.02346869,0,4.581609807,6.937359745,2.938939953,0,0,2,0,0,0.027330254,0,170,0,0.9,0,36.43333332,0,19.53333333,0,285.3333333,0,2.066666667,0,1.133333333,0,16.80666667,1.546271069,1.612651412,1.554351758,1.679437598,1.46595503,0,1.65579413,6.078265122,2.938939953,8.816819859,1.679394259,5.458031341,1.679394259,0,1.679394259,0.419848565,84.37080738,231.9076485,42.44242675,113.2643207,108.6252208,0,183.4075404,NA,2.628533684,25.04878756,0.88512742,6.540546428,2.041100929,0,69.40767004,NA,22.42841251,0.78729416,-0.104587264,2.920322639,3.805513077,4.924824728,0.752935568,0.124305464,2.393681842
spring,FR,C146,1.245589157,21.55089683,30.80203646,8.647639264,150.6467894,15.12369027,0,4.525167327,6.965219174,2.937949186,0,0,6,0,0,0.172972815,0,172,0,1.127272727,0,32.21153846,0,12.33333333,0,105.3333333,0,7.519230769,0,9.461538462,0,3.584615385,1.528176839,1.620718852,1.533460787,1.682570702,1.444595784,0,1.314148169,3.703965283,2.937949186,8.394140532,1.678828106,5.456191346,2.098535133,0,1.25912108,0.839414053,85.12152553,229.3772119,47.75287438,112.3186589,128.7970055,0,160.0114902,140.293897,2.128722201,24.87004952,0.878377647,4.898787207,35.98485441,0,65.93627853,9.063770681,22.56641089,2.51680752,0.120811503,2.839728989,3.092280278,4.154654826,2.235376602,1.991020707,1.183669108
spring,R,C147,1.261582803,18.86517547,35.04643863,9.534437467,147.8181528,14.70362797,0,4.778796678,6.936274312,2.945100343,0,0,4,0,0,0.162640663,0,30,0,0.706666667,0,25.10666667,0,15,0,164,0,2.5,0,2,0,7.258,1.593084755,1.565029103,1.828418998,1.604785682,1.480818737,0,2.082200787,6.018413931,2.945100343,8.835301029,2.524371723,5.469472066,1.682914482,0,1.682914482,0.42072862,76.12817577,221.2201234,87.2369651,116.892694,113.4179176,0,173.1812135,NA,2.370455444,28.85372012,16.12036048,22.85273831,5.14796213,0,52.71104111,NA,8.577151703,1.797727874,-0.338893109,2.672973153,3.389502466,4.501566533,0.959582264,0.667381256,1.764008782
spring,FR,C148,1.252097696,20.87756698,31.95621283,9.03911852,149.735388,15.02274507,0,4.576906267,6.936274312,2.939395394,0,1,3,0.25,0,0.058307967,16,111,2,0.4,56.66666665,15.80952381,2.75,6.035714286,NA,40.35714286,NA,4.667857143,17,3.482142857,9.2267,3.368571429,1.543873958,1.575123064,1.556667384,1.678637796,1.46595503,0,1.887640286,6.074744464,2.939395394,9.238099811,1.679654511,5.458877161,1.679654511,0,1.259740883,0.419913628,84.45687649,237.941279,42.17611242,113.2819278,108.6357041,0,157.1925981,NA,2.635681389,33.88372326,0.885677521,6.819238706,2.045810774,0,17.94959305,NA,17.89290875,1.34757555,-0.859954023,2.349926966,2.082908347,3.376059528,1.665725569,1.165819316,1.130136827
spring,FR,C149,1.239058153,21.31101629,30.59327165,8.444663421,151.5856883,15.12260484,0,4.538916136,6.9728172,2.934161877,0,2,6,0.25,0.02392564,0.161973682,38,89,0.246176471,0.794,2.220784314,18.75952381,4,9.625,4.058823529,63,5.647058824,3.092857143,6.823529412,9.267857143,0.504470588,55.89513571,1.530758051,1.616089964,1.536787701,1.694601737,1.410246658,0,1.36742551,3.741536683,2.934161877,8.38331965,1.67666393,5.449157772,2.095829912,0,1.67666393,0.838331965,84.39806096,230.8100191,51.10071816,112.2005038,128.8128151,0,185.771194,140.4211808,2.607322639,26.43017149,0.882735784,4.729336769,40.87788611,0,77.89259151,10.76161348,15.88326943,2.51680752,-0.226986927,2.471517944,2.728920689,3.742155395,1.19530645,1.9748493,3.191312023
spring,FR,C150,1.235393823,23.46234314,28.58956359,7.315090191,151.5176679,15.430144,0.036181077,4.467639414,7.070144298,3.362916155,2,2,6,0.25,0.025620692,0.182060699,9,82,0.79,0.513,7.466666668,21.07137255,20,9.533333333,89,61.875,3.7,11.82352941,7.32,20.58823529,0.0443,5.215741176,1.474434975,1.622152525,1.517240633,1.742508441,1.498239595,1.455749232,1.454083459,3.91376198,3.362916155,9.248019428,1.681458078,5.464738753,2.101822597,0.420364519,0.840729039,0.840729039,99.62224402,246.6351101,68.71957307,110.8498749,124.4671124,NA,130.3119688,138.5643591,3.299728393,33.90461384,1.14569162,4.637176933,3.137454988,NA,3.539826634,6.58921151,15.19052732,2.51680752,-0.637241587,2.552697444,2.715183474,3.727501692,2.801908346,2.572986305,1.498296959
spring,FR,C151,1.232329198,25.75369076,26.78919319,5.530277652,152.6468793,15.98479991,0.513771296,4.397448124,7.215954039,3.349634689,2,3,2,0.6,0.179964111,0.131082048,102,22,0.5332,0.383333333,19.14666667,2.8,20.5,5.5,47.8,14.66666667,17.54,10.33333333,12.28,14.06666667,5.4176,0.1588,1.450186624,1.498407171,1.526701239,1.739543115,1.455915693,1.632275668,1.437071637,3.882243607,3.349634689,7.955382387,1.674817345,5.861860706,2.093521681,0.418704336,0.837408672,0.837408672,95.48377745,219.68579,109.1878913,116.3568968,117.0799263,NA,134.6493282,138.622363,5.827887304,27.51943757,10.40122488,29.22190031,1.534828115,NA,4.560567686,6.650293473,7.102565316,0.78729416,-0.897278428,0.968553129,1.95990341,2.513075919,2.630601811,2.294081038,-2.059086766
spring,R,C152,1.296084974,31.72899566,20.10618642,3.449865712,144.6237255,16.61145617,4.045768054,5.104788184,7.719594634,3.427733393,0,1,2,0.333333333,0,0.076984857,0,32,0,0.88,0,27.23333334,0,14.4,0,108,0,3.6,0,3,0,0.382,1.423409092,1.575654305,1.339649595,1.857804709,1.39658731,1.078880288,1.491159593,3.754102491,4.284666741,8.997800155,0.428466674,5.570066763,2.14233337,0.856933348,1.713866696,0.856933348,96.4769077,149.9153399,NA,103.26781,108.4725769,16.18845788,104.776541,138.8046536,2.554362058,22.92300695,NA,5.551143801,1.424536326,0.099902882,5.801186208,6.892301236,8.912565923,0.78729416,-0.126696269,2.727932707,3.326747039,4.174450164,1.366591441,1.03482526,-1.020102051
spring,R,C153,1.375330568,33.77684463,21.200664,3.449865712,134.6438989,15.07665487,4.376101289,8.882092645,7.994570821,3.487347793,0,0,2,0,0,0.150827562,0,32,0,0.933333333,0,34.55555556,0,13,0,80,0,7,0,9.333333333,0,0.763333333,1.402442834,1.470629833,1.339649595,1.960224821,1.388719202,1.211099247,1.336433931,3.674480179,4.795103215,10.0261249,0.435918474,6.102858637,2.17959237,1.307755422,1.743673896,0.871836948,92.75720139,100.102273,NA,111.5830382,97.84895278,75.49306681,34.62340112,138.894632,1.977948497,29.04117439,NA,6.709033623,1.402538751,3.536004058,0.43411207,7.027574582,8.912565923,0.78729416,-0.068660741,2.885841242,3.171302616,3.935193594,2.14814044,1.980357867,-0.274484087
spring,R,C154,1.346522145,32.57310019,24.27858824,3.449865712,137.8940451,12.57943693,4.174210878,7.425804287,8.445025232,3.465903018,0,0,7,0,0,0.202623374,0,177,0,1.71875,0,35.48284314,0,22.6969697,0,284.4242424,0,8.586764706,0,3.25,0,2.517082353,1.407121433,1.582873854,1.339649595,2.031042471,1.373351974,1.065738471,1.399856792,3.631999024,4.332378773,9.097995423,0.433237877,5.198854527,2.166189386,0.866475755,1.732951509,0.866475755,70.98400207,88.96702887,NA,94.96493212,76.99189709,11.33871496,49.68342415,139.0296925,2.431563498,16.81295889,NA,5.690649513,1.362273698,0.057510117,0.782358298,7.146802561,22.90779879,2.818932088,0.562659164,2.903124341,4.04994434,4.922419177,2.398894259,1.105445293,0.873810237
spring,FR,C155,1.298272833,32.04558009,27.05222962,3.449865712,143.1699698,10.61480443,4.17059277,4.63443418,8.870876511,3.418681382,1,2,10,0.166666667,0.048886455,0.158268659,15,278,0.266666667,0.395441176,1.588148148,7.252380952,5.777777778,9.082352941,14.66666667,15.72941176,4.777777778,6.893877551,6.1,17.29846939,0.463986111,1.748816327,1.351549539,1.585571803,1.339649595,1.9974372,1.379762498,1.064481939,1.748821608,3.604310366,3.846016555,8.546703456,0.427335173,5.128022073,2.136675864,0.854670346,1.709340691,0.854670346,44.23767983,96.31596526,NA,93.5656652,59.73948094,11.47123866,93.87521001,139.1449561,0.603864504,5.208767234,NA,5.713519757,1.290935369,0.05096233,9.210133072,7.241597006,28.95513377,3.58574348,-0.87002843,1.763398211,2.645938202,2.57413394,2.129596571,2.446957333,0.540606548
spring,W,C156,1.27757557,32.63243716,27.96109828,3.449865712,144.6132329,9.34376319,3.984260223,3.724118277,9.127038538,3.406635407,1,1,1,0.5,0,0,140,8,0.9,0.3,4.333333333,5.333333333,NA,10,NA,22,2.5,6,20,6,1.998,0.42,1.352302936,1.608007196,1.339649595,1.930109534,1.397223004,1.077121403,1.581025726,3.588427343,3.832464833,8.090759093,0.425829426,5.535782537,2.12914713,0.851658852,0.851658852,0.851658852,38.14586082,103.6009412,NA,100.9691907,54.71411571,18.49316682,17.710301,139.2078046,0.33597209,4.62837092,NA,5.936165622,1.209308388,0.138293878,0.372176314,7.298142472,3.569184698,0,-1.107972958,1.516559165,2.783998567,2.864023353,1.962311989,1.626237987,-0.914262468
